news;source;label
Culture : Laurent Voulzy, Charles Berling… L’actualité de la semaine;francetvinfo.fr;1
Malgré le confinement, les artistes du Cirque dhiver Bouglione de Paris poursuivent leurs répétitions;francetvinfo.fr;1
On croisait les doigts pour ne pas contaminer nos patients : malades du Covid-19, ces soignants ont été contraints de travailler;francetvinfo.fr;1
Lieux de culture fermés : le cri du cœur des musiciens français;francetvinfo.fr;1
Pau : des concerts dans les bus;francetvinfo.fr;1
Antilles : une explosion des réservations pour la fin d’année;francetvinfo.fr;1
Roubaix : une campagne de dépistage massive en janvier;francetvinfo.fr;1
Covid-19 : tests obligatoires pour se rendre en Corse pendant les fêtes de fin dannée;francetvinfo.fr;1
États-Unis : les premières vaccinations anti-Covid auront lieu sous 24 heures;francetvinfo.fr;1
Nord : des Belges viennent se faire coiffer dans les salons français;francetvinfo.fr;1
Confinement : le cirque Arlette Gruss ne tient qu’à un fil;francetvinfo.fr;1
Covid-19 : le protocole sanitaire assoupli dans les Ehpad pour les fêtes de fin dannée;francetvinfo.fr;1
Covid-19 : à Rome, un guide Michelin du pauvre pour venir en aide aux Italiens à la rue;francetvinfo.fr;1
Cest mon week-end. Confinement :  sinscrire à un atelier décriture en ligne;francetvinfo.fr;1
Télécharger lappli TousAntiCovid avant Noël : le challenge proposé par lépidémiologiste Philippe Amouyel;francetvinfo.fr;1
Coronavirus : le plasma, un traitement efficace ;francetvinfo.fr;1
États-Unis : le vaccin anti-covid désormais autorisé;francetvinfo.fr;1
Lieux culturels fermés : le sénateur PatrickKanner dénonce uneformedacharnement;francetvinfo.fr;1
Le rendez-vous de la médiatrice. Traitement éditorial de la crise sanitaire, arbitrage éditorial, invités et conflits dintérêts;francetvinfo.fr;1
Cest ma santé. Les tests Covid-19, PCR, antigéniques, salivaires, sérologiques;francetvinfo.fr;1
Micro européen. Où va la Pologne ;francetvinfo.fr;1
Fermeture des salles de spectacle : Cest lexception culturelle à lenvers, dénonce l’acteur Charles Berling, qui se joint à un recours en justice;francetvinfo.fr;1
Confinement : lindustrie du cinéma plongée dans le noir;francetvinfo.fr;1
Coronavirus : la sortie du vaccin Sanofi-GSK repoussée;francetvinfo.fr;1
Réouverture des remontées mécaniques le 7 janvier : On a un espoir, on sera prêts, assure le président de France Montagne;francetvinfo.fr;1
Commerces dans le rouge : le deuxième confinement se traduit par davantage de faillites, explique une économiste;francetvinfo.fr;1
Covid-19 : maintenir Noël et sacrifier le réveillon du Nouvel An, est-ce efficace pour éviter une troisième vague ;francetvinfo.fr;1
Le Conseil dEtat annule le limogeage de Christophe Lannelongue, lex-directeur de lARS Grand Est;francetvinfo.fr;1
Covid-19 : les autorités sanitaires américaines donnent leur feu vert pour le vaccin de Pfizer/BioNTech;francetvinfo.fr;1
Cest dans ma tête. Avoir 20 ans au temps du Covid;francetvinfo.fr;1
Le mot de léco. RSA comme revenu de solidarité active;francetvinfo.fr;1
On les voit fermer les uns après les autres: la crise du Covid-19 népargne pas les commerçants parisiens;francetvinfo.fr;1
Covid-19: le Brésil dépasse le seuil des 180 000 morts liés à lépidémie;francetvinfo.fr;1
Reprise des sports de combat pour les enfants : Jespère que le protocole va vite sassouplir,  témoigne un président de club;francetvinfo.fr;1
Vaccin contre le coronavirus :les Français, entre confiance et méfiance;francetvinfo.fr;1
Nouvel An :lesjeunes braveront-ils linterdit ;francetvinfo.fr;1
Coronavirus : la sortie du vaccin de Sanofi et GSK repoussée à fin 2021, au mieux;francetvinfo.fr;1
Confinement : l’industrie du cinéma ne voit pas le bout du tunnel;francetvinfo.fr;1
Fêtes de fin d’année : des règles strictes en Europe;francetvinfo.fr;1
Coronavirus : le duo franco-britannique Sanofi-GSK repousse la sortie de son vaccin;francetvinfo.fr;1
Photo Hebdo : une baleine à New York et un baiser de la Mère Noël au Brésil;francetvinfo.fr;1
Covid-19 : la France enregistre 13 406 nouvelles contaminations en 24 heures;francetvinfo.fr;1
Fêtes de fin dannée : les Français partagés entre résignation et mécontentement;francetvinfo.fr;1
Confinement :le monde du théâtre désespéré;francetvinfo.fr;1
Vaccin contre le coronavirus : la parole politique n’est pas toujours incitative;francetvinfo.fr;1
Déconfinement : à partir du 15 décembre, les mineurs peuvent retourner à la salle de sport ou à la piscine;francetvinfo.fr;1
Covid-19:des équipes mobiles pour accompagner les familles;francetvinfo.fr;1
Covid-19 : Au XXIe siècle, l’objectif essentiel est la pleine santé, explique léconomiste Eloi Laurent;francetvinfo.fr;1
Sommet européen : comment va se partager le gâteau du plan de relance post-Covid à 750 milliards d’euros ;francetvinfo.fr;1
Covid-19 : la France a-t-elle mieux maîtrisé la seconde vague que ses voisins européens, comme laffirme Jean Castex ;francetvinfo.fr;1
Confinement :avec la crise sanitaire, gare aux addictions;francetvinfo.fr;1
Covid-19:le vaccin deSanofi et GSKnesera pasprêt à la fin de lannée 2021;francetvinfo.fr;1
Ehpad : un mobile-home pour déjeuner en famille en toute sécurité;francetvinfo.fr;1
Covid-19:portrait de Stéphanie, seule infirmière libérale de lîle-dAix;francetvinfo.fr;1
La réouverture de la tour Eiffel est reportée jusquà nouvel ordre;francetvinfo.fr;1
Covid-19 :comment organiser les messes deNoël;francetvinfo.fr;1
Nouvel An :les enseignesspécialisées en difficulté;francetvinfo.fr;1
Covid-19 : au Brésil, la guerre des vaccins est déclarée entre Jair Bolsonaro et le gouverneur de Sao Paulo;francetvinfo.fr;1
Coronavirus:la culture resteconfinée;francetvinfo.fr;1
Covid-19 : la culture confinée trois semaines de plus;francetvinfo.fr;1
Entreprises :les chiffres trompeurs des faillites;francetvinfo.fr;1
Déconfinement:quelles sont les nouvelles mesures ;francetvinfo.fr;1
Fêtes de fin dannée :les Français partagés;francetvinfo.fr;1
Déconfinement:comment se déplacer après le 15 décembre ;francetvinfo.fr;1
Plan de relance, nouvel objectif climatique, sanctions contre la Turquie… Ce quil faut retenir du sommet européen de Bruxelles;francetvinfo.fr;1
Déconfinement:Noël sauvé, le Nouvel An sacrifié;francetvinfo.fr;1
Déconfinement : Il y a une cassure dans l’opinion après les annonces de Jean Castex, selon la directrice générale d’Odoxa;francetvinfo.fr;1
Coronavirus:que pensent les scientifiques des mesures annoncées ;francetvinfo.fr;1
Retard du vaccin de Sanofi : On voit que la France est absente sur la technologie gagnante quest lARN messager, pointe un économiste de la santé;francetvinfo.fr;1
À Toulon, un hôpital expérimente un caisson hyperbare pour soigner les malades du Covid-19;francetvinfo.fr;1
Coronavirus : le vaccin de Sanofi et GSK hors course;francetvinfo.fr;1
Noël : quelles sont les règles chez nos voisins européens ;francetvinfo.fr;1
À Pau, des concerts dans les bus organisés par des musiciens privés de salles;francetvinfo.fr;1
Le Havre parmi les 20 villes à tester le dépistage massif du Covid-19 avant les fêtes de Noël;francetvinfo.fr;1
Covid-19 : pourquoi la Suisse veut prendre son temps avant de vacciner sa population;francetvinfo.fr;1
Covid-19 : Nous aurions été irresponsables douvrir les musées, cinémas et théâtres, affirme Emmanuel Macron;francetvinfo.fr;1
Couvre-feu, lieux culturels maintenus fermés, fin des attestations en journée : ce quil faut retenir des annonces de Jean Castex;francetvinfo.fr;1
Confinement : Cest maladroit de dire quil y a des choses essentielles et que dautres ne le sont pas, estime Grand Corps Maladequi sort la chanson Pas essentiel;francetvinfo.fr;1
Covid-19 : vos relations avec vos proches se sont détériorées parce que vous navez pas les mêmes idées sur lépidémie  Racontez-nous;francetvinfo.fr;1
Dans la métropole de Lyon, un médecin anti-masque interdit dexercer pendant cinq mois par lAgence régionale de santé;francetvinfo.fr;1
Déconfinement : le réveillon du 31 décembre annulé par le gouvernement;francetvinfo.fr;1
Covid-19 : est-ce que les hommes politiques vont simuler leur vaccination, comme laffirment plusieurs messages sur les réseaux sociaux ;francetvinfo.fr;1
Lépidémie de Covid-19 fait reculer les salaires;francetvinfo.fr;1
Désintox. Non, la France ne sera pas le dernier pays européen à rouvrir ses restaurants;francetvinfo.fr;1
Fermeture prolongée des lieux culturels : 56% des Français rejettent cette mesure, selon notre sondage;francetvinfo.fr;1
Canada, Palestine, Italie : des fêtes de Noël très limitées par lépidémie de Covid-19;francetvinfo.fr;1
Coronavirus : la Corée du Sud face à un rebond de lépidémie;francetvinfo.fr;1
Des eurodéputés seront-ils tirés au sort pour pouvoir consulter les contrats signés entre lUE et les fabricants de vaccins, comme laffirme Marine Le Pen ;francetvinfo.fr;1
À vrai dire. En Grande-Bretagne, le Brexit a-t-il vraiment accéléré larrivée du vaccin anti-Covid ;francetvinfo.fr;1
Pénurie de masques : plusieurs membres du gouvernement apportent leur soutien à Jérôme Salomon;francetvinfo.fr;1
Politique : Jérôme Salomon dans la tourmente, le gouvernement dans lembarras;francetvinfo.fr;1
Coronavirus : Jérôme Salomon est-il responsable de la pénurie de masques ;francetvinfo.fr;1
Déconfinement : Il ne faut pas faire une exception culturelle à lenvers, prévient Marc-Olivier Sebbag;francetvinfo.fr;1
Déconfinement : le monde de la culture entre dépit et colère;francetvinfo.fr;1
Déconfinement : les Français dans lincompréhension après les annonces de Jean Castex;francetvinfo.fr;1
Déconfinement : le gouvernement opte pour la prudence;francetvinfo.fr;1
Covid-19: le vaccin franco-britannique de Sanofi et GSK ne sera prêt que fin 2021, annoncent les laboratoires;francetvinfo.fr;1
Retard du vaccin anti-Covid de Sanofi : Ce qui est embêtant, cest quon avait intérêt, en 2021, à diversifier les sources de production de vaccins;francetvinfo.fr;1
Le vaccin de Sanofi et GSK pas prêt avant fin 2021: La réponse immunitaire quils attendaient est inférieure à ce quils espéraient, explique linfectiologue Odile Launay;francetvinfo.fr;1
Covid 19 :le monde culturel en colère après la prolongation de la fermeture des théâtres et cinéma;francetvinfo.fr;1
Covid-19: mauvaise gestion du stock de masques, pression pour modifier un rapport... Ce que lon sait des accusations visant Jérôme Salomon;francetvinfo.fr;1
Chine : un défilé à la mode Covid-19;francetvinfo.fr;1
Coronavirus : quont prévu nos voisins pour les fêtes de fin dannée ;francetvinfo.fr;1
Pas de réouverture des lieux culturels : On se faisait une joie et badaboum, le directeur des cinémas CGR stupéfait, dépité;francetvinfo.fr;1
Déconfinement : Noël autorisé, le réveillon de la Saint-Sylvestre sacrifié;francetvinfo.fr;1
Pénurie de masques: Aucune pression na été exercée par Jérôme Salomon, affirme la direction générale de la santé;francetvinfo.fr;1
Théâtres fermés : La vie est plus importante, estime Michel Boujenah, tout en regrettant le manque de pédagogie du gouvernement;francetvinfo.fr;1
Covid-19 : couvre-feu et contrôles renforcés, soirée en petit comité, fête sur Zoom... A quoi va ressembler le réveillon du Nouvel An ;francetvinfo.fr;1
Covid-19: un comité consultatif de lagence américaine des médicaments recommande lautorisation du vaccin Pfizer/BioNTech aux Etats-Unis;francetvinfo.fr;1
Coronavirus : Personne n’est à l’abri d’une troisième vague, estime Stanislas Guerini (LREM);francetvinfo.fr;1
Déconfinement : sept Français sur dix sont prêts à respecter le couvre-feu du 31 décembre, selon un sondage;francetvinfo.fr;1
Aucune pression na été exercée par Jérôme Salomon pour modifier un rapport dexperts, affirme la direction générale de la santé;francetvinfo.fr;1
Pénurie de masques :Jérôme Salomon mis en cause par le Sénat;francetvinfo.fr;1
Déconfinement : l’agacement des Français face au nouveau couvre-feu;francetvinfo.fr;1
Fêtes de fin dannée :faut-il se faire tester avant de retrouver ses proches ;francetvinfo.fr;1
Campagne massive de tests : Ça ne doit pas faire reculer le dépistage des gens symptomatiques, sinquiète une infectiologue;francetvinfo.fr;1
Déconfinement : coup dur pour le monde de la culture;francetvinfo.fr;1
